student_id,school_id,class,subject,topic,prerequisite_topic,prerequisite_score,days_since_prerequisite,num_attempts,avg_time_per_attempt,time_on_task,score,score_variance,hint_usage_count,video_rewatch_count,help_seeking_behavior,session_count,attempt_pattern,difficulty_score,struggle_reason,recommended_action
S_B_170,B,6,Maths,Probability,Statistics,41.2,21,2,37.3,74.6,36.0,46.58,8,2,0,2,improving,0.64,prerequisite_gap,revisit_prerequisite_topic
S_B_171,B,6,Maths,Probability,Statistics,68.3,12,3,61.1,183.3,75.1,2.5,5,3,0,1,stuck,0.249,none,maintain_current_pace
S_B_172,B,6,Maths,Probability,Statistics,21.7,60,1,46.7,46.7,50.9,0.0,2,5,0,5,insufficient_data,0.491,prerequisite_gap,revisit_prerequisite_topic
S_B_173,B,6,Maths,Probability,Statistics,71.1,29,7,55.9,391.3,65.5,33.06,3,3,0,1,stuck,0.345,conceptual_misunderstanding,assign_worked_examples
S_B_174,B,6,Maths,Probability,Statistics,79.5,40,5,15.2,76.0,48.6,53.54,4,4,0,1,stuck,0.514,conceptual_misunderstanding,assign_worked_examples
S_B_175,B,6,Maths,Probability,Statistics,48.6,7,4,43.6,174.4,30.1,80.97,7,5,1,6,declining,0.699,prerequisite_gap,revisit_prerequisite_topic
S_B_176,B,6,Maths,Probability,Statistics,53.2,66,3,43.5,130.5,51.2,86.02,8,1,0,2,improving,0.488,prerequisite_gap,revisit_prerequisite_topic
S_B_177,B,6,Science,Physics,none,100.0,0,5,5.0,25.0,39.8,38.88,7,1,1,2,stuck,0.602,guessing,enforce_reflection_before_submit
S_B_178,B,6,Science,Physics,none,100.0,0,4,69.7,278.8,59.6,19.16,3,4,0,4,stuck,0.404,conceptual_misunderstanding,assign_worked_examples
S_B_179,B,6,Science,Physics,none,100.0,0,1,5.0,5.0,81.1,0.0,6,5,0,1,insufficient_data,0.189,none,maintain_current_pace
S_B_180,B,6,Science,Physics,none,100.0,0,8,25.2,201.6,74.7,76.57,6,4,0,2,stuck,0.253,none,maintain_current_pace
S_B_181,B,6,Science,Physics,none,100.0,0,2,39.1,78.2,75.0,7.1,2,0,0,4,improving,0.25,none,maintain_current_pace
S_B_182,B,6,Science,Physics,none,100.0,0,6,57.9,347.4,93.5,18.78,2,0,0,5,stuck,0.065,none,maintain_current_pace
S_B_183,B,6,Science,Physics,none,100.0,0,3,42.9,128.7,72.9,55.39,0,4,0,5,stuck,0.271,none,maintain_current_pace
S_B_184,B,6,Science,Physics,none,100.0,0,5,38.2,191.0,100.0,41.43,5,0,0,5,improving,0.0,none,maintain_current_pace
S_B_185,B,6,Science,Chemistry,Physics,90.8,89,4,18.6,74.4,59.0,51.14,4,5,0,2,declining,0.41,forgetting,schedule_revision_session
S_B_186,B,6,Science,Chemistry,Physics,54.7,79,2,67.6,135.2,47.7,4.78,7,0,1,4,declining,0.523,prerequisite_gap,revisit_prerequisite_topic
S_B_187,B,6,Science,Chemistry,Physics,68.7,12,6,51.2,307.2,57.7,27.3,7,2,0,4,stuck,0.423,conceptual_misunderstanding,assign_worked_examples
S_B_188,B,6,Science,Chemistry,Physics,70.8,9,8,5.0,40.0,45.5,57.79,5,4,1,4,stuck,0.545,guessing,enforce_reflection_before_submit
S_B_189,B,6,Science,Chemistry,Physics,90.1,5,6,34.6,207.6,74.1,27.31,5,3,0,4,stuck,0.259,none,maintain_current_pace
S_B_190,B,6,Science,Chemistry,Physics,59.7,59,1,12.8,12.8,65.4,0.0,4,4,0,2,insufficient_data,0.346,forgetting,schedule_revision_session
S_B_191,B,6,Science,Chemistry,Physics,64.9,48,5,12.5,62.5,60.4,75.87,4,1,0,6,stuck,0.396,unstable_understanding,spaced_repetition_practice
S_B_192,B,6,Science,Chemistry,Physics,62.9,88,5,96.5,482.5,66.5,166.43,1,2,0,4,stuck,0.335,unstable_understanding,spaced_repetition_practice
S_B_193,B,6,Science,Biology,Chemistry,65.8,88,6,43.7,262.2,71.0,188.68,2,3,0,5,declining,0.29,none,maintain_current_pace
S_B_194,B,6,Science,Biology,Chemistry,92.4,29,4,16.1,64.4,92.9,59.61,1,4,0,6,declining,0.071,none,maintain_current_pace
S_B_195,B,6,Science,Biology,Chemistry,48.7,83,8,50.1,400.8,14.5,38.87,3,2,1,1,stuck,0.855,prerequisite_gap,revisit_prerequisite_topic
S_B_196,B,6,Science,Biology,Chemistry,50.6,87,2,46.0,92.0,49.5,26.14,0,1,1,6,improving,0.505,prerequisite_gap,revisit_prerequisite_topic
S_B_197,B,6,Science,Biology,Chemistry,55.4,5,2,50.9,101.8,60.9,1.16,7,0,0,3,stuck,0.391,conceptual_misunderstanding,assign_worked_examples
S_B_198,B,6,Science,Biology,Chemistry,76.9,42,4,66.6,266.4,82.4,89.54,8,0,0,2,stuck,0.176,none,maintain_current_pace
S_B_199,B,6,Science,Biology,Chemistry,67.9,41,1,9.0,9.0,83.1,0.0,2,5,0,6,insufficient_data,0.169,none,maintain_current_pace
S_B_200,B,6,Science,Biology,Chemistry,66.8,12,1,15.7,15.7,63.3,0.0,6,4,0,5,insufficient_data,0.367,conceptual_misunderstanding,assign_worked_examples
S_B_201,B,6,Science,Environmental Science,Biology,70.7,76,8,30.9,247.2,44.9,63.71,6,1,1,3,stuck,0.551,conceptual_misunderstanding,assign_worked_examples
S_B_202,B,6,Science,Environmental Science,Biology,51.1,72,7,5.0,35.0,71.9,46.44,5,4,0,3,stuck,0.281,none,maintain_current_pace
S_B_203,B,6,Science,Environmental Science,Biology,54.5,86,5,13.0,65.0,51.5,45.58,2,4,0,5,improving,0.485,prerequisite_gap,revisit_prerequisite_topic
S_B_204,B,6,Science,Environmental Science,Biology,37.9,16,2,45.1,90.2,31.2,8.71,0,0,0,3,improving,0.688,prerequisite_gap,revisit_prerequisite_topic
S_B_205,B,6,Science,Environmental Science,Biology,53.0,83,4,48.0,192.0,64.0,48.45,5,2,0,1,stuck,0.36,prerequisite_gap,revisit_prerequisite_topic
S_B_206,B,6,Science,Environmental Science,Biology,61.5,27,1,22.2,22.2,74.2,0.0,6,4,0,6,insufficient_data,0.258,none,maintain_current_pace
S_B_207,B,6,Science,Environmental Science,Biology,58.5,24,2,30.7,61.4,69.2,23.14,6,4,0,5,improving,0.308,unstable_understanding,spaced_repetition_practice
S_B_208,B,6,Science,Environmental Science,Biology,82.9,64,4,34.1,136.4,42.2,56.92,0,1,0,5,declining,0.578,unstable_understanding,spaced_repetition_practice
S_B_209,B,6,Science,Space Science,Environmental Science,79.9,22,6,20.6,123.6,100.0,18.02,2,1,0,1,stuck,0.0,none,maintain_current_pace
S_B_210,B,6,Science,Space Science,Environmental Science,79.2,83,1,59.3,59.3,53.9,0.0,0,3,1,1,insufficient_data,0.461,forgetting,schedule_revision_session
S_B_211,B,6,Science,Space Science,Environmental Science,43.5,63,3,31.8,95.4,54.4,47.06,7,3,1,1,stuck,0.456,prerequisite_gap,revisit_prerequisite_topic
S_B_212,B,6,Science,Space Science,Environmental Science,56.3,24,6,21.6,129.6,42.9,18.65,0,2,0,1,stuck,0.571,conceptual_misunderstanding,assign_worked_examples
S_B_213,B,6,Science,Space Science,Environmental Science,86.7,66,8,7.9,63.2,87.5,78.15,7,5,0,2,stuck,0.125,none,maintain_current_pace
S_B_214,B,6,Science,Space Science,Environmental Science,72.1,28,3,76.7,230.1,97.6,9.12,3,5,0,4,improving,0.024,none,maintain_current_pace
S_B_215,B,6,Science,Space Science,Environmental Science,95.0,55,6,5.0,30.0,66.3,20.52,3,4,0,5,stuck,0.337,forgetting,schedule_revision_session
S_B_216,B,6,Science,Space Science,Environmental Science,84.7,27,6,14.9,89.4,67.2,35.3,6,2,0,2,stuck,0.328,conceptual_misunderstanding,assign_worked_examples
S_B_217,B,6,Social Science,History,none,100.0,0,1,17.5,17.5,75.0,0.0,7,4,0,6,insufficient_data,0.25,none,maintain_current_pace
S_B_218,B,6,Social Science,History,none,100.0,0,2,80.6,161.2,86.9,0.12,7,0,0,2,stuck,0.131,none,maintain_current_pace
S_B_219,B,6,Social Science,History,none,100.0,0,3,5.0,15.0,71.7,43.47,7,4,0,4,improving,0.283,none,maintain_current_pace
S_B_220,B,6,Social Science,History,none,100.0,0,2,43.7,87.4,100.0,3.96,8,4,0,2,declining,0.0,none,maintain_current_pace
S_B_221,B,6,Social Science,History,none,100.0,0,3,62.1,186.3,100.0,2.95,0,4,0,2,stuck,0.0,none,maintain_current_pace
S_B_222,B,6,Social Science,History,none,100.0,0,3,10.8,32.4,84.4,21.56,7,4,0,5,declining,0.156,none,maintain_current_pace
S_B_223,B,6,Social Science,History,none,100.0,0,8,25.0,200.0,88.4,48.29,0,1,0,1,stuck,0.116,none,maintain_current_pace
S_B_224,B,6,Social Science,History,none,100.0,0,5,53.2,266.0,78.5,23.98,5,1,0,2,stuck,0.215,none,maintain_current_pace
S_B_225,B,6,Social Science,Geography,History,80.0,74,2,49.1,98.2,70.2,8.47,5,5,0,1,improving,0.298,none,maintain_current_pace
S_B_226,B,6,Social Science,Geography,History,72.0,36,4,44.1,176.4,90.8,28.15,7,0,0,5,stuck,0.092,none,maintain_current_pace
S_B_227,B,6,Social Science,Geography,History,61.6,15,3,6.6,19.8,71.6,29.02,7,3,0,4,improving,0.284,none,maintain_current_pace
S_B_228,B,6,Social Science,Geography,History,92.2,85,3,67.2,201.6,82.5,15.91,2,1,0,1,improving,0.175,none,maintain_current_pace
S_B_229,B,6,Social Science,Geography,History,73.9,16,1,5.0,5.0,73.6,0.0,7,1,0,2,insufficient_data,0.264,none,maintain_current_pace
S_B_230,B,6,Social Science,Geography,History,27.1,80,4,66.7,266.8,44.4,28.21,7,5,1,3,stuck,0.556,prerequisite_gap,revisit_prerequisite_topic
S_B_231,B,6,Social Science,Geography,History,63.4,37,3,23.5,70.5,69.8,51.35,8,1,0,3,declining,0.302,unstable_understanding,spaced_repetition_practice
S_B_232,B,6,Social Science,Geography,History,77.0,42,3,9.7,29.1,74.6,6.77,3,5,0,3,stuck,0.254,none,maintain_current_pace
S_B_233,B,6,Social Science,Civics,Geography,78.7,49,2,34.2,68.4,77.4,234.23,5,1,0,6,improving,0.226,none,maintain_current_pace
S_B_234,B,6,Social Science,Civics,Geography,62.3,75,8,54.3,434.4,36.0,31.09,2,1,1,3,stuck,0.64,unstable_understanding,spaced_repetition_practice
S_B_235,B,6,Social Science,Civics,Geography,97.2,20,1,16.2,16.2,89.4,0.0,0,3,0,1,insufficient_data,0.106,none,maintain_current_pace
S_B_236,B,6,Social Science,Civics,Geography,55.1,30,8,46.3,370.4,53.7,23.41,4,4,1,1,stuck,0.463,conceptual_misunderstanding,assign_worked_examples
S_B_237,B,6,Social Science,Civics,Geography,67.0,44,6,31.5,189.0,91.7,24.92,3,0,0,1,stuck,0.083,none,maintain_current_pace
S_B_238,B,6,Social Science,Civics,Geography,79.0,52,8,37.5,300.0,44.9,37.75,4,3,1,2,stuck,0.551,forgetting,schedule_revision_session
S_B_239,B,6,Social Science,Civics,Geography,45.6,33,8,42.4,339.2,43.3,14.74,3,0,1,6,stuck,0.567,prerequisite_gap,revisit_prerequisite_topic
S_B_240,B,6,Social Science,Civics,Geography,68.0,13,8,5.0,40.0,41.9,48.19,2,4,0,6,stuck,0.581,guessing,enforce_reflection_before_submit
S_B_241,B,6,Social Science,Economics,Civics,44.8,14,6,27.1,162.6,33.6,11.76,1,0,1,3,stuck,0.664,prerequisite_gap,revisit_prerequisite_topic
S_B_242,B,6,Social Science,Economics,Civics,47.8,36,8,58.6,468.8,42.9,39.19,6,5,1,3,declining,0.571,prerequisite_gap,revisit_prerequisite_topic
S_B_243,B,6,Social Science,Economics,Civics,59.0,64,1,44.0,44.0,75.9,0.0,3,4,0,4,insufficient_data,0.241,none,maintain_current_pace
S_B_244,B,6,Social Science,Economics,Civics,100.0,21,8,77.1,616.8,66.5,24.48,0,0,0,1,stuck,0.335,conceptual_misunderstanding,assign_worked_examples
S_B_245,B,6,Social Science,Economics,Civics,80.1,55,2,31.8,63.6,64.1,81.11,1,0,0,4,declining,0.359,unstable_understanding,spaced_repetition_practice
S_B_246,B,6,Social Science,Economics,Civics,45.9,76,8,28.5,228.0,43.6,73.7,4,4,0,2,stuck,0.564,prerequisite_gap,revisit_prerequisite_topic
S_B_247,B,6,Social Science,Economics,Civics,48.0,41,3,5.0,15.0,71.3,57.65,4,5,0,5,stuck,0.287,none,maintain_current_pace
S_B_248,B,6,Social Science,Economics,Civics,80.0,51,8,5.0,40.0,55.1,59.82,6,0,0,2,stuck,0.449,conceptual_misunderstanding,assign_worked_examples
S_B_249,B,6,Social Science,Political Science,Economics,79.9,28,8,33.2,265.6,73.6,59.47,4,4,0,5,stuck,0.264,none,maintain_current_pace
S_B_250,B,6,Social Science,Political Science,Economics,100.0,58,1,5.0,5.0,100.0,0.0,4,1,0,4,insufficient_data,0.0,none,maintain_current_pace
S_B_251,B,6,Social Science,Political Science,Economics,88.0,18,1,5.0,5.0,74.5,0.0,7,4,0,2,insufficient_data,0.255,none,maintain_current_pace
S_B_252,B,6,Social Science,Political Science,Economics,76.6,21,1,50.8,50.8,52.1,0.0,4,0,1,5,insufficient_data,0.479,low_engagement,increase_interactive_activities
S_B_253,B,6,Social Science,Political Science,Economics,92.3,31,6,19.5,117.0,65.7,55.15,1,0,0,4,stuck,0.343,unstable_understanding,spaced_repetition_practice
S_B_254,B,6,Social Science,Political Science,Economics,65.2,3,5,61.8,309.0,53.0,116.25,2,1,1,4,stuck,0.47,unstable_understanding,spaced_repetition_practice
S_B_255,B,6,Social Science,Political Science,Economics,52.5,46,4,10.7,42.8,46.9,23.64,0,2,1,4,stuck,0.531,prerequisite_gap,revisit_prerequisite_topic
S_B_256,B,6,Social Science,Political Science,Economics,41.9,12,3,39.5,118.5,56.1,45.47,1,5,0,6,improving,0.439,prerequisite_gap,revisit_prerequisite_topic
S_B_257,B,7,Maths,Arithmetic,none,100.0,0,2,62.4,124.8,72.8,54.59,4,1,0,5,improving,0.272,none,maintain_current_pace
S_B_258,B,7,Maths,Arithmetic,none,100.0,0,7,7.4,51.8,73.5,115.7,5,1,0,6,stuck,0.265,none,maintain_current_pace
S_B_259,B,7,Maths,Arithmetic,none,100.0,0,2,20.2,40.4,78.6,36.17,5,3,0,1,declining,0.214,none,maintain_current_pace
S_B_260,B,7,Maths,Arithmetic,none,100.0,0,8,9.6,76.8,97.4,17.48,7,4,0,6,stuck,0.026,none,maintain_current_pace
S_B_261,B,7,Maths,Arithmetic,none,100.0,0,7,43.3,303.1,88.9,66.92,3,5,0,3,stuck,0.111,none,maintain_current_pace
S_B_262,B,7,Maths,Arithmetic,none,100.0,0,7,62.1,434.7,82.6,12.97,3,5,0,4,stuck,0.174,none,maintain_current_pace
S_B_263,B,7,Maths,Arithmetic,none,100.0,0,5,32.2,161.0,72.5,18.5,8,3,0,5,stuck,0.275,none,maintain_current_pace
S_B_264,B,7,Maths,Arithmetic,none,100.0,0,4,5.0,20.0,59.7,149.32,8,3,0,5,stuck,0.403,conceptual_misunderstanding,assign_worked_examples
S_B_265,B,7,Maths,Algebra,Arithmetic,45.2,80,2,23.0,46.0,54.8,1.27,3,2,1,5,stuck,0.452,prerequisite_gap,revisit_prerequisite_topic
S_B_266,B,7,Maths,Algebra,Arithmetic,61.9,82,3,85.8,257.4,58.8,7.4,0,2,0,2,stuck,0.412,forgetting,schedule_revision_session
S_B_267,B,7,Maths,Algebra,Arithmetic,90.0,32,1,54.2,54.2,68.0,0.0,0,1,0,3,insufficient_data,0.32,conceptual_misunderstanding,assign_worked_examples
S_B_268,B,7,Maths,Algebra,Arithmetic,60.7,36,5,15.5,77.5,58.7,14.04,6,3,0,1,stuck,0.413,conceptual_misunderstanding,assign_worked_examples
S_B_269,B,7,Maths,Algebra,Arithmetic,48.4,61,8,81.1,648.8,30.6,51.1,0,3,1,5,stuck,0.694,prerequisite_gap,revisit_prerequisite_topic
S_B_270,B,7,Maths,Algebra,Arithmetic,70.7,57,5,50.8,254.0,39.0,11.35,6,5,0,3,stuck,0.61,conceptual_misunderstanding,assign_worked_examples
S_B_271,B,7,Maths,Algebra,Arithmetic,38.1,69,4,25.2,100.8,39.7,10.02,4,5,1,1,stuck,0.603,prerequisite_gap,revisit_prerequisite_topic
S_B_272,B,7,Maths,Algebra,Arithmetic,81.8,42,6,5.0,30.0,48.0,8.24,7,2,0,4,stuck,0.52,guessing,enforce_reflection_before_submit
S_B_273,B,7,Maths,Geometry,Algebra,66.2,15,2,30.2,60.4,45.9,1.13,8,4,1,2,stuck,0.541,conceptual_misunderstanding,assign_worked_examples
S_B_274,B,7,Maths,Geometry,Algebra,49.2,54,6,35.6,213.6,93.0,2.52,0,0,0,1,stuck,0.07,none,maintain_current_pace
S_B_275,B,7,Maths,Geometry,Algebra,40.3,39,3,14.8,44.4,35.1,81.99,6,3,1,3,declining,0.649,prerequisite_gap,revisit_prerequisite_topic
S_B_276,B,7,Maths,Geometry,Algebra,68.5,72,7,5.0,35.0,48.7,31.01,5,3,1,3,stuck,0.513,guessing,enforce_reflection_before_submit
S_B_277,B,7,Maths,Geometry,Algebra,57.7,58,5,33.6,168.0,61.1,100.57,3,2,0,3,improving,0.389,unstable_understanding,spaced_repetition_practice
S_B_278,B,7,Maths,Geometry,Algebra,73.1,17,3,5.0,15.0,66.9,19.96,5,4,0,5,improving,0.331,conceptual_misunderstanding,assign_worked_examples
S_B_279,B,7,Maths,Geometry,Algebra,38.5,2,7,81.7,571.9,51.3,71.87,7,2,1,3,stuck,0.487,prerequisite_gap,revisit_prerequisite_topic
S_B_280,B,7,Maths,Geometry,Algebra,48.4,14,2,18.8,37.6,62.1,6.3,8,2,0,5,declining,0.379,prerequisite_gap,revisit_prerequisite_topic
S_B_281,B,7,Maths,Trigonometry,Geometry,72.2,67,7,37.8,264.6,64.6,52.42,3,0,0,2,declining,0.354,forgetting,schedule_revision_session
S_B_282,B,7,Maths,Trigonometry,Geometry,62.8,74,6,5.0,30.0,68.6,150.87,2,5,0,4,stuck,0.314,unstable_understanding,spaced_repetition_practice
S_B_283,B,7,Maths,Trigonometry,Geometry,87.9,22,1,53.6,53.6,76.6,0.0,7,2,0,2,insufficient_data,0.234,none,maintain_current_pace
S_B_284,B,7,Maths,Trigonometry,Geometry,36.8,50,1,51.4,51.4,31.7,0.0,2,2,1,5,insufficient_data,0.683,prerequisite_gap,revisit_prerequisite_topic
S_B_285,B,7,Maths,Trigonometry,Geometry,66.3,86,4,46.6,186.4,30.7,45.32,6,2,0,3,stuck,0.693,conceptual_misunderstanding,assign_worked_examples
S_B_286,B,7,Maths,Trigonometry,Geometry,60.3,37,8,27.6,220.8,65.3,72.66,7,5,0,5,stuck,0.347,unstable_understanding,spaced_repetition_practice
S_B_287,B,7,Maths,Trigonometry,Geometry,56.7,58,8,5.0,40.0,68.5,44.63,8,3,0,6,stuck,0.315,unstable_understanding,spaced_repetition_practice
S_B_288,B,7,Maths,Trigonometry,Geometry,93.8,22,2,53.7,107.4,68.2,21.1,1,4,0,4,declining,0.318,conceptual_misunderstanding,assign_worked_examples
S_B_289,B,7,Maths,Statistics,Trigonometry,94.8,33,6,24.0,144.0,75.0,150.67,4,4,0,2,stuck,0.25,none,maintain_current_pace
S_B_290,B,7,Maths,Statistics,Trigonometry,52.5,43,4,37.8,151.2,52.3,97.65,8,0,1,4,declining,0.477,prerequisite_gap,revisit_prerequisite_topic
S_B_291,B,7,Maths,Statistics,Trigonometry,42.1,66,2,45.8,91.6,55.7,20.38,5,2,0,3,improving,0.443,prerequisite_gap,revisit_prerequisite_topic
S_B_292,B,7,Maths,Statistics,Trigonometry,74.2,55,1,42.9,42.9,56.7,0.0,1,3,0,5,insufficient_data,0.433,forgetting,schedule_revision_session
S_B_293,B,7,Maths,Statistics,Trigonometry,58.3,80,4,5.0,20.0,65.1,105.61,5,1,0,6,declining,0.349,unstable_understanding,spaced_repetition_practice
S_B_294,B,7,Maths,Statistics,Trigonometry,53.6,59,5,27.0,135.0,71.7,44.79,8,1,0,6,improving,0.283,none,maintain_current_pace
S_B_295,B,7,Maths,Statistics,Trigonometry,49.5,41,8,22.6,180.8,45.2,23.54,8,5,1,6,stuck,0.548,prerequisite_gap,revisit_prerequisite_topic
S_B_296,B,7,Maths,Statistics,Trigonometry,77.5,33,3,29.0,87.0,99.9,17.5,3,1,0,5,stuck,0.001,none,maintain_current_pace
S_B_297,B,7,Maths,Probability,Statistics,56.1,14,3,106.8,320.4,49.2,6.85,3,1,1,5,declining,0.508,cognitive_overload,break_topic_into_subtasks
S_B_298,B,7,Maths,Probability,Statistics,82.8,7,4,41.3,165.2,77.2,50.49,0,0,0,6,improving,0.228,none,maintain_current_pace
S_B_299,B,7,Maths,Probability,Statistics,42.2,49,2,31.2,62.4,51.8,7.02,8,5,1,4,improving,0.482,prerequisite_gap,revisit_prerequisite_topic
S_B_300,B,7,Maths,Probability,Statistics,41.6,16,1,5.0,5.0,39.7,0.0,1,2,0,6,insufficient_data,0.603,prerequisite_gap,revisit_prerequisite_topic
S_B_301,B,7,Maths,Probability,Statistics,78.4,31,5,67.6,338.0,58.7,7.47,8,5,0,2,stuck,0.413,conceptual_misunderstanding,assign_worked_examples
S_B_302,B,7,Maths,Probability,Statistics,64.1,25,6,16.7,100.2,88.3,63.73,0,3,0,4,improving,0.117,none,maintain_current_pace
S_B_303,B,7,Maths,Probability,Statistics,63.3,36,6,33.9,203.4,78.9,89.74,6,3,0,3,declining,0.211,none,maintain_current_pace
S_B_304,B,7,Maths,Probability,Statistics,80.9,12,2,71.0,142.0,71.3,21.26,1,5,0,1,declining,0.287,none,maintain_current_pace
S_B_305,B,7,Science,Physics,none,100.0,0,4,36.4,145.6,79.9,63.53,4,4,0,4,improving,0.201,none,maintain_current_pace
S_B_306,B,7,Science,Physics,none,100.0,0,1,30.7,30.7,79.6,0.0,6,3,0,5,insufficient_data,0.204,none,maintain_current_pace
S_B_307,B,7,Science,Physics,none,100.0,0,4,5.0,20.0,77.7,25.94,7,0,0,5,stuck,0.223,none,maintain_current_pace
S_B_308,B,7,Science,Physics,none,100.0,0,4,24.8,99.2,61.4,42.94,7,4,0,1,improving,0.386,conceptual_misunderstanding,assign_worked_examples
S_B_309,B,7,Science,Physics,none,100.0,0,6,55.8,334.8,100.0,13.57,3,1,0,1,stuck,0.0,none,maintain_current_pace
S_B_310,B,7,Science,Physics,none,100.0,0,2,31.7,63.4,100.0,0.0,8,4,0,5,stuck,0.0,none,maintain_current_pace
S_B_311,B,7,Science,Physics,none,100.0,0,3,11.5,34.5,70.7,14.78,5,1,0,1,stuck,0.293,none,maintain_current_pace
S_B_312,B,7,Science,Physics,none,100.0,0,8,15.8,126.4,93.7,25.11,2,0,0,1,stuck,0.063,none,maintain_current_pace
S_B_313,B,7,Science,Chemistry,Physics,30.9,83,3,23.4,70.2,38.1,131.87,6,2,0,2,declining,0.619,prerequisite_gap,revisit_prerequisite_topic
S_B_314,B,7,Science,Chemistry,Physics,45.6,66,2,17.8,35.6,24.1,17.84,4,5,1,3,improving,0.759,prerequisite_gap,revisit_prerequisite_topic
S_B_315,B,7,Science,Chemistry,Physics,35.0,17,2,45.3,90.6,31.9,32.41,0,2,1,5,improving,0.681,prerequisite_gap,revisit_prerequisite_topic
S_B_316,B,7,Science,Chemistry,Physics,86.4,19,3,69.4,208.2,80.6,52.19,0,5,0,1,stuck,0.194,none,maintain_current_pace
S_B_317,B,7,Science,Chemistry,Physics,78.8,44,7,44.8,313.6,67.6,41.52,8,4,0,3,stuck,0.324,unstable_understanding,spaced_repetition_practice
S_B_318,B,7,Science,Chemistry,Physics,90.5,36,1,5.0,5.0,90.9,0.0,8,1,0,2,insufficient_data,0.091,none,maintain_current_pace
S_B_319,B,7,Science,Chemistry,Physics,51.3,31,2,5.0,10.0,63.5,106.46,5,0,0,4,declining,0.365,prerequisite_gap,revisit_prerequisite_topic
S_B_320,B,7,Science,Chemistry,Physics,88.9,9,1,48.5,48.5,38.9,0.0,0,0,0,3,insufficient_data,0.611,low_engagement,increase_interactive_activities
S_B_321,B,7,Science,Biology,Chemistry,38.6,1,3,64.0,192.0,20.3,8.62,1,5,1,6,declining,0.797,prerequisite_gap,revisit_prerequisite_topic
S_B_322,B,7,Science,Biology,Chemistry,68.0,47,4,82.0,328.0,52.6,54.88,7,0,1,5,improving,0.474,conceptual_misunderstanding,assign_worked_examples
S_B_323,B,7,Science,Biology,Chemistry,60.8,62,5,39.0,195.0,81.9,11.82,5,5,0,3,stuck,0.181,none,maintain_current_pace
S_B_324,B,7,Science,Biology,Chemistry,65.7,73,8,70.6,564.8,44.8,42.79,1,4,1,5,stuck,0.552,unstable_understanding,spaced_repetition_practice
S_B_325,B,7,Science,Biology,Chemistry,84.7,19,8,41.4,331.2,83.9,56.57,6,1,0,6,stuck,0.161,none,maintain_current_pace
S_B_326,B,7,Science,Biology,Chemistry,70.2,38,4,60.7,242.8,89.4,35.77,3,2,0,2,declining,0.106,none,maintain_current_pace
S_B_327,B,7,Science,Biology,Chemistry,56.4,54,1,18.4,18.4,62.7,0.0,6,3,0,2,insufficient_data,0.373,forgetting,schedule_revision_session
S_B_328,B,7,Science,Biology,Chemistry,60.6,76,4,118.8,475.2,55.1,107.22,2,2,0,2,declining,0.449,cognitive_overload,break_topic_into_subtasks
S_B_329,B,7,Science,Environmental Science,Biology,24.4,81,5,82.5,412.5,31.6,25.1,4,5,0,3,stuck,0.684,prerequisite_gap,revisit_prerequisite_topic
S_B_330,B,7,Science,Environmental Science,Biology,46.6,11,6,42.1,252.6,59.2,71.05,5,0,0,1,improving,0.408,prerequisite_gap,revisit_prerequisite_topic
S_B_331,B,7,Science,Environmental Science,Biology,47.0,64,5,30.5,152.5,28.8,81.59,6,0,1,6,improving,0.712,prerequisite_gap,revisit_prerequisite_topic
S_B_332,B,7,Science,Environmental Science,Biology,80.4,3,3,25.1,75.3,80.3,55.67,2,5,0,1,stuck,0.197,none,maintain_current_pace
S_B_333,B,7,Science,Environmental Science,Biology,71.3,52,6,54.0,324.0,57.9,59.94,2,1,0,4,stuck,0.421,unstable_understanding,spaced_repetition_practice
S_B_334,B,7,Science,Environmental Science,Biology,87.7,73,6,9.5,57.0,76.9,67.48,3,5,0,2,stuck,0.231,none,maintain_current_pace
S_B_335,B,7,Science,Environmental Science,Biology,66.2,45,5,5.0,25.0,73.0,38.38,3,1,0,4,stuck,0.27,none,maintain_current_pace
S_B_336,B,7,Science,Environmental Science,Biology,73.4,77,1,70.6,70.6,55.4,0.0,0,1,0,6,insufficient_data,0.446,forgetting,schedule_revision_session
S_B_337,B,7,Science,Space Science,Environmental Science,52.8,9,1,59.9,59.9,55.0,0.0,4,5,0,1,insufficient_data,0.45,prerequisite_gap,revisit_prerequisite_topic
S_B_338,B,7,Science,Space Science,Environmental Science,55.4,27,2,58.1,116.2,55.7,114.94,6,0,0,5,declining,0.443,conceptual_misunderstanding,assign_worked_examples
S_B_339,B,7,Science,Space Science,Environmental Science,25.2,37,2,5.0,10.0,50.3,7.95,3,5,0,5,declining,0.497,prerequisite_gap,revisit_prerequisite_topic
S_B_340,B,7,Science,Space Science,Environmental Science,56.8,79,3,57.8,173.4,52.7,11.14,2,0,0,1,declining,0.473,forgetting,schedule_revision_session
S_B_341,B,7,Science,Space Science,Environmental Science,78.6,5,1,10.9,10.9,77.7,0.0,0,3,0,5,insufficient_data,0.223,none,maintain_current_pace
S_B_342,B,7,Science,Space Science,Environmental Science,60.9,55,1,57.1,57.1,65.1,0.0,3,3,0,5,insufficient_data,0.349,forgetting,schedule_revision_session
S_B_343,B,7,Science,Space Science,Environmental Science,67.2,35,3,22.0,66.0,25.2,6.62,5,1,0,4,stuck,0.748,conceptual_misunderstanding,assign_worked_examples
