student_id,school_id,class,subject,topic,prerequisite_topic,prerequisite_score,days_since_prerequisite,num_attempts,avg_time_per_attempt,time_on_task,score,score_variance,hint_usage_count,video_rewatch_count,help_seeking_behavior,session_count,attempt_pattern,difficulty_score,struggle_reason,recommended_action
S_C_172,C,6,Maths,Algebra,Arithmetic,71.1,4,4,14.0,56.0,76.4,6.67,4,0,0,4,stuck,0.236,none,maintain_current_pace
S_C_173,C,6,Maths,Algebra,Arithmetic,63.3,14,7,19.8,138.6,76.5,43.13,8,4,0,4,stuck,0.235,none,maintain_current_pace
S_C_174,C,6,Maths,Algebra,Arithmetic,81.6,11,2,46.7,93.4,59.1,3.29,5,0,0,1,improving,0.409,conceptual_misunderstanding,assign_worked_examples
S_C_175,C,6,Maths,Algebra,Arithmetic,59.7,35,3,19.4,58.2,41.7,27.11,7,0,1,6,declining,0.583,conceptual_misunderstanding,assign_worked_examples
S_C_176,C,6,Maths,Algebra,Arithmetic,71.9,26,1,36.4,36.4,81.9,0.0,2,2,0,6,insufficient_data,0.181,none,maintain_current_pace
S_C_177,C,6,Maths,Algebra,Arithmetic,87.8,51,1,38.0,38.0,64.1,0.0,0,3,0,6,insufficient_data,0.359,forgetting,schedule_revision_session
S_C_178,C,6,Maths,Algebra,Arithmetic,51.7,24,3,17.0,51.0,54.8,54.78,8,0,0,1,declining,0.452,prerequisite_gap,revisit_prerequisite_topic
S_C_179,C,6,Maths,Algebra,Arithmetic,100.0,82,4,40.3,161.2,88.1,27.26,2,2,0,6,declining,0.119,none,maintain_current_pace
S_C_180,C,6,Maths,Algebra,Arithmetic,80.8,74,8,16.6,132.8,82.2,95.08,4,2,0,4,stuck,0.178,none,maintain_current_pace
S_C_181,C,6,Maths,Geometry,Algebra,100.0,48,7,13.8,96.6,65.7,90.1,4,2,0,2,improving,0.343,forgetting,schedule_revision_session
S_C_182,C,6,Maths,Geometry,Algebra,61.2,36,7,75.1,525.7,40.8,104.4,4,4,0,3,stuck,0.592,unstable_understanding,spaced_repetition_practice
S_C_183,C,6,Maths,Geometry,Algebra,29.2,85,6,16.4,98.4,20.8,107.87,8,2,0,1,improving,0.792,prerequisite_gap,revisit_prerequisite_topic
S_C_184,C,6,Maths,Geometry,Algebra,57.5,85,8,5.0,40.0,59.7,42.74,3,5,0,6,stuck,0.403,unstable_understanding,spaced_repetition_practice
S_C_185,C,6,Maths,Geometry,Algebra,61.8,56,6,53.7,322.2,61.5,68.38,2,4,0,3,stuck,0.385,unstable_understanding,spaced_repetition_practice
S_C_186,C,6,Maths,Geometry,Algebra,84.0,52,8,58.6,468.8,95.2,12.17,3,5,0,4,stuck,0.048,none,maintain_current_pace
S_C_187,C,6,Maths,Geometry,Algebra,91.0,76,6,8.4,50.4,71.8,56.99,2,2,0,5,stuck,0.282,none,maintain_current_pace
S_C_188,C,6,Maths,Geometry,Algebra,59.1,45,2,12.1,24.2,75.4,9.95,4,2,0,1,declining,0.246,none,maintain_current_pace
S_C_189,C,6,Maths,Geometry,Algebra,37.1,13,5,5.0,25.0,48.1,101.77,3,1,1,5,declining,0.519,prerequisite_gap,revisit_prerequisite_topic
S_C_190,C,6,Maths,Geometry,Algebra,81.1,25,2,5.0,10.0,76.7,62.89,5,4,0,1,improving,0.233,none,maintain_current_pace
S_C_191,C,6,Maths,Trigonometry,Geometry,67.9,36,3,22.0,66.0,67.9,43.07,6,1,0,6,declining,0.321,unstable_understanding,spaced_repetition_practice
S_C_192,C,6,Maths,Trigonometry,Geometry,51.1,45,2,24.1,48.2,36.0,25.3,8,5,1,3,improving,0.64,prerequisite_gap,revisit_prerequisite_topic
S_C_193,C,6,Maths,Trigonometry,Geometry,50.2,34,7,95.0,665.0,79.2,45.77,4,2,0,3,stuck,0.208,none,maintain_current_pace
S_C_194,C,6,Maths,Trigonometry,Geometry,51.5,89,8,70.1,560.8,42.5,40.1,2,0,1,4,stuck,0.575,prerequisite_gap,revisit_prerequisite_topic
S_C_195,C,6,Maths,Trigonometry,Geometry,70.1,48,7,26.8,187.6,38.6,25.57,7,3,0,5,stuck,0.614,conceptual_misunderstanding,assign_worked_examples
S_C_196,C,6,Maths,Trigonometry,Geometry,71.0,80,1,18.8,18.8,69.1,0.0,0,1,0,5,insufficient_data,0.309,forgetting,schedule_revision_session
S_C_197,C,6,Maths,Trigonometry,Geometry,50.4,77,6,60.4,362.4,47.7,57.88,8,1,1,2,stuck,0.523,prerequisite_gap,revisit_prerequisite_topic
S_C_198,C,6,Maths,Trigonometry,Geometry,86.1,54,8,15.0,120.0,76.2,148.68,4,4,0,3,declining,0.238,none,maintain_current_pace
S_C_199,C,6,Maths,Trigonometry,Geometry,46.4,12,5,30.0,150.0,46.4,56.47,2,5,0,2,improving,0.536,prerequisite_gap,revisit_prerequisite_topic
S_C_200,C,6,Maths,Trigonometry,Geometry,54.2,33,3,5.0,15.0,59.4,22.41,5,2,0,5,improving,0.406,prerequisite_gap,revisit_prerequisite_topic
S_C_201,C,6,Maths,Statistics,Trigonometry,57.9,4,5,23.7,118.5,49.7,63.09,3,0,1,6,declining,0.503,unstable_understanding,spaced_repetition_practice
S_C_202,C,6,Maths,Statistics,Trigonometry,71.8,84,3,18.0,54.0,47.4,38.48,2,5,1,6,improving,0.526,unstable_understanding,spaced_repetition_practice
S_C_203,C,6,Maths,Statistics,Trigonometry,64.0,60,3,5.0,15.0,76.9,56.24,8,0,0,4,declining,0.231,none,maintain_current_pace
S_C_204,C,6,Maths,Statistics,Trigonometry,72.6,19,2,33.4,66.8,40.6,62.34,2,1,0,5,improving,0.594,unstable_understanding,spaced_repetition_practice
S_C_205,C,6,Maths,Statistics,Trigonometry,62.6,10,6,67.3,403.8,38.3,38.19,7,0,1,3,declining,0.617,conceptual_misunderstanding,assign_worked_examples
S_C_206,C,6,Maths,Statistics,Trigonometry,51.2,45,2,23.4,46.8,60.3,12.9,0,1,0,1,improving,0.397,prerequisite_gap,revisit_prerequisite_topic
S_C_207,C,6,Maths,Statistics,Trigonometry,79.7,67,4,61.4,245.6,51.1,28.09,0,1,1,5,improving,0.489,unstable_understanding,spaced_repetition_practice
S_C_208,C,6,Maths,Statistics,Trigonometry,52.6,52,8,35.5,284.0,49.3,39.59,5,2,1,5,stuck,0.507,prerequisite_gap,revisit_prerequisite_topic
S_C_209,C,6,Maths,Statistics,Trigonometry,59.5,55,2,21.4,42.8,87.9,0.28,7,1,0,1,stuck,0.121,none,maintain_current_pace
S_C_210,C,6,Maths,Statistics,Trigonometry,38.7,7,6,50.1,300.6,52.9,14.64,8,1,0,2,stuck,0.471,prerequisite_gap,revisit_prerequisite_topic
S_C_211,C,6,Maths,Probability,Statistics,76.2,26,2,73.1,146.2,83.4,5.29,6,1,0,4,declining,0.166,none,maintain_current_pace
S_C_212,C,6,Maths,Probability,Statistics,57.8,2,4,5.0,20.0,51.5,49.97,6,4,0,6,declining,0.485,guessing,enforce_reflection_before_submit
S_C_213,C,6,Maths,Probability,Statistics,33.9,83,8,32.5,260.0,35.0,12.93,1,3,0,5,stuck,0.65,prerequisite_gap,revisit_prerequisite_topic
S_C_214,C,6,Maths,Probability,Statistics,62.4,47,1,45.3,45.3,37.8,0.0,2,1,1,5,insufficient_data,0.622,forgetting,schedule_revision_session
S_C_215,C,6,Maths,Probability,Statistics,48.5,48,2,39.8,79.6,20.8,0.35,4,5,0,3,stuck,0.792,prerequisite_gap,revisit_prerequisite_topic
S_C_216,C,6,Maths,Probability,Statistics,79.2,61,3,24.6,73.8,58.3,10.01,2,3,0,4,improving,0.417,forgetting,schedule_revision_session
S_C_217,C,6,Maths,Probability,Statistics,48.8,58,2,35.2,70.4,43.3,1.22,6,1,1,4,stuck,0.567,prerequisite_gap,revisit_prerequisite_topic
S_C_218,C,6,Maths,Probability,Statistics,61.9,14,3,32.9,98.7,33.6,134.56,5,2,1,4,declining,0.664,conceptual_misunderstanding,assign_worked_examples
S_C_219,C,6,Maths,Probability,Statistics,50.4,13,4,5.0,20.0,44.6,16.54,2,1,1,6,stuck,0.554,prerequisite_gap,revisit_prerequisite_topic
S_C_220,C,6,Maths,Probability,Statistics,63.1,49,2,14.4,28.8,51.2,22.98,6,1,1,1,declining,0.488,conceptual_misunderstanding,assign_worked_examples
S_C_221,C,6,Science,Physics,none,100.0,0,5,24.8,124.0,86.9,22.69,1,2,0,2,stuck,0.131,none,maintain_current_pace
S_C_222,C,6,Science,Physics,none,100.0,0,5,22.8,114.0,79.5,76.71,4,3,0,3,stuck,0.205,none,maintain_current_pace
S_C_223,C,6,Science,Physics,none,100.0,0,7,49.4,345.8,61.2,40.44,3,0,0,1,stuck,0.388,conceptual_misunderstanding,assign_worked_examples
S_C_224,C,6,Science,Physics,none,100.0,0,5,7.1,35.5,75.6,40.18,2,5,0,2,improving,0.244,none,maintain_current_pace
S_C_225,C,6,Science,Physics,none,100.0,0,2,5.0,10.0,75.2,32.11,3,2,0,1,improving,0.248,none,maintain_current_pace
S_C_226,C,6,Science,Physics,none,100.0,0,1,25.2,25.2,84.0,0.0,2,4,0,1,insufficient_data,0.16,none,maintain_current_pace
S_C_227,C,6,Science,Physics,none,100.0,0,2,20.3,40.6,77.5,8.76,1,4,0,2,improving,0.225,none,maintain_current_pace
S_C_228,C,6,Science,Physics,none,100.0,0,1,45.5,45.5,83.9,0.0,6,5,0,1,insufficient_data,0.161,none,maintain_current_pace
S_C_229,C,6,Science,Physics,none,100.0,0,8,5.0,40.0,71.7,44.77,0,2,0,2,stuck,0.283,none,maintain_current_pace
S_C_230,C,6,Science,Physics,none,100.0,0,3,68.7,206.1,86.1,48.76,5,3,0,3,improving,0.139,none,maintain_current_pace
S_C_231,C,6,Science,Chemistry,Physics,54.0,80,2,33.8,67.6,86.3,3.49,3,5,0,6,improving,0.137,none,maintain_current_pace
S_C_232,C,6,Science,Chemistry,Physics,62.4,41,7,42.2,295.4,54.2,75.92,6,0,1,3,stuck,0.458,conceptual_misunderstanding,assign_worked_examples
S_C_233,C,6,Science,Chemistry,Physics,65.6,78,7,46.1,322.7,93.6,33.18,0,3,0,5,stuck,0.064,none,maintain_current_pace
S_C_234,C,6,Science,Chemistry,Physics,31.8,22,1,47.9,47.9,49.2,0.0,6,3,0,6,insufficient_data,0.508,prerequisite_gap,revisit_prerequisite_topic
S_C_235,C,6,Science,Chemistry,Physics,43.0,90,3,48.3,144.9,55.7,29.2,3,0,0,4,improving,0.443,prerequisite_gap,revisit_prerequisite_topic
S_C_236,C,6,Science,Chemistry,Physics,46.6,79,6,34.2,205.2,54.7,10.48,5,5,0,5,stuck,0.453,prerequisite_gap,revisit_prerequisite_topic
S_C_237,C,6,Science,Chemistry,Physics,65.5,44,7,5.8,40.6,83.9,64.7,4,5,0,2,stuck,0.161,none,maintain_current_pace
S_C_238,C,6,Science,Chemistry,Physics,53.7,42,6,26.2,157.2,76.0,33.04,4,3,0,4,stuck,0.24,none,maintain_current_pace
S_C_239,C,6,Science,Chemistry,Physics,57.4,23,2,67.4,134.8,14.5,8.03,0,0,1,4,declining,0.855,low_engagement,increase_interactive_activities
S_C_240,C,6,Science,Chemistry,Physics,64.6,46,5,68.6,343.0,68.9,17.8,3,0,0,5,stuck,0.311,forgetting,schedule_revision_session
S_C_241,C,6,Science,Biology,Chemistry,63.8,61,7,88.0,616.0,35.8,14.09,8,3,0,3,stuck,0.642,conceptual_misunderstanding,assign_worked_examples
S_C_242,C,6,Science,Biology,Chemistry,66.0,79,3,31.7,95.1,56.4,3.03,5,5,0,1,stuck,0.436,conceptual_misunderstanding,assign_worked_examples
S_C_243,C,6,Science,Biology,Chemistry,43.3,9,4,49.6,198.4,53.3,12.26,1,3,1,6,stuck,0.467,prerequisite_gap,revisit_prerequisite_topic
S_C_244,C,6,Science,Biology,Chemistry,67.0,38,1,30.7,30.7,52.7,0.0,2,5,1,3,insufficient_data,0.473,low_engagement,increase_interactive_activities
S_C_245,C,6,Science,Biology,Chemistry,70.2,13,4,38.3,153.2,58.7,8.15,4,0,0,1,stuck,0.413,conceptual_misunderstanding,assign_worked_examples
S_C_246,C,6,Science,Biology,Chemistry,68.4,40,5,27.8,139.0,61.2,53.8,0,1,0,6,stuck,0.388,unstable_understanding,spaced_repetition_practice
S_C_247,C,6,Science,Biology,Chemistry,56.0,48,1,79.7,79.7,51.6,0.0,6,2,1,1,insufficient_data,0.484,conceptual_misunderstanding,assign_worked_examples
S_C_248,C,6,Science,Biology,Chemistry,83.7,55,2,62.6,125.2,86.5,0.09,4,0,0,3,stuck,0.135,none,maintain_current_pace
S_C_249,C,6,Science,Biology,Chemistry,86.5,64,6,46.0,276.0,90.0,37.84,5,0,0,6,stuck,0.1,none,maintain_current_pace
S_C_250,C,6,Science,Biology,Chemistry,57.9,23,7,28.7,200.9,71.0,19.82,2,0,0,6,stuck,0.29,none,maintain_current_pace
S_C_251,C,6,Science,Environmental Science,Biology,74.9,49,7,30.0,210.0,46.0,43.09,1,4,0,1,stuck,0.54,forgetting,schedule_revision_session
S_C_252,C,6,Science,Environmental Science,Biology,46.1,25,1,12.9,12.9,64.0,0.0,4,1,0,3,insufficient_data,0.36,prerequisite_gap,revisit_prerequisite_topic
S_C_253,C,6,Science,Environmental Science,Biology,41.7,38,1,5.0,5.0,31.7,0.0,8,5,0,4,insufficient_data,0.683,prerequisite_gap,revisit_prerequisite_topic
S_C_254,C,6,Science,Environmental Science,Biology,73.7,87,4,77.2,308.8,76.6,25.23,6,4,0,3,improving,0.234,none,maintain_current_pace
S_C_255,C,6,Science,Environmental Science,Biology,56.1,5,7,38.9,272.3,41.8,69.17,7,2,0,1,stuck,0.582,conceptual_misunderstanding,assign_worked_examples
S_C_256,C,6,Science,Environmental Science,Biology,56.5,74,6,56.9,341.4,77.7,43.41,7,5,0,1,improving,0.223,none,maintain_current_pace
S_C_257,C,6,Science,Environmental Science,Biology,62.2,78,7,61.4,429.8,57.1,40.79,8,4,0,2,stuck,0.429,conceptual_misunderstanding,assign_worked_examples
S_C_258,C,6,Science,Environmental Science,Biology,92.5,76,6,36.2,217.2,73.0,20.74,6,4,0,4,stuck,0.27,none,maintain_current_pace
S_C_259,C,6,Science,Environmental Science,Biology,36.3,56,8,5.9,47.2,34.0,56.35,6,4,0,3,stuck,0.66,prerequisite_gap,revisit_prerequisite_topic
S_C_260,C,6,Science,Environmental Science,Biology,33.5,11,1,5.0,5.0,53.6,0.0,8,2,1,6,insufficient_data,0.464,prerequisite_gap,revisit_prerequisite_topic
S_C_261,C,6,Science,Space Science,Environmental Science,79.9,44,7,23.8,166.6,54.9,13.26,0,5,0,4,stuck,0.451,conceptual_misunderstanding,assign_worked_examples
S_C_262,C,6,Science,Space Science,Environmental Science,54.7,88,3,18.5,55.5,61.6,30.55,6,4,0,5,declining,0.384,prerequisite_gap,revisit_prerequisite_topic
S_C_263,C,6,Science,Space Science,Environmental Science,44.5,36,6,80.7,484.2,49.6,40.62,4,0,0,6,stuck,0.504,prerequisite_gap,revisit_prerequisite_topic
S_C_264,C,6,Science,Space Science,Environmental Science,55.4,34,3,42.5,127.5,40.1,55.31,7,0,0,1,stuck,0.599,conceptual_misunderstanding,assign_worked_examples
S_C_265,C,6,Science,Space Science,Environmental Science,41.8,17,6,81.8,490.8,58.2,167.15,6,2,0,5,stuck,0.418,prerequisite_gap,revisit_prerequisite_topic
S_C_266,C,6,Science,Space Science,Environmental Science,68.9,53,4,34.6,138.4,50.6,36.64,6,1,0,3,improving,0.494,conceptual_misunderstanding,assign_worked_examples
S_C_267,C,6,Science,Space Science,Environmental Science,34.0,29,1,33.0,33.0,37.5,0.0,2,3,1,4,insufficient_data,0.625,prerequisite_gap,revisit_prerequisite_topic
S_C_268,C,6,Science,Space Science,Environmental Science,27.2,77,6,74.1,444.6,53.7,54.02,7,3,0,4,stuck,0.463,prerequisite_gap,revisit_prerequisite_topic
S_C_269,C,6,Science,Space Science,Environmental Science,62.3,28,7,27.1,189.7,55.3,35.04,4,3,0,5,stuck,0.447,unstable_understanding,spaced_repetition_practice
S_C_270,C,6,Science,Space Science,Environmental Science,65.4,32,4,11.1,44.4,65.6,24.75,1,3,0,6,declining,0.344,unstable_understanding,spaced_repetition_practice
S_C_271,C,6,Social Science,History,none,100.0,0,1,62.4,62.4,70.0,0.0,1,3,0,3,insufficient_data,0.3,none,maintain_current_pace
S_C_272,C,6,Social Science,History,none,100.0,0,5,53.6,268.0,67.6,8.6,8,2,0,6,stuck,0.324,conceptual_misunderstanding,assign_worked_examples
S_C_273,C,6,Social Science,History,none,100.0,0,1,59.9,59.9,47.7,0.0,8,4,1,4,insufficient_data,0.523,conceptual_misunderstanding,assign_worked_examples
S_C_274,C,6,Social Science,History,none,100.0,0,5,48.6,243.0,41.8,91.58,5,1,1,2,stuck,0.582,conceptual_misunderstanding,assign_worked_examples
S_C_275,C,6,Social Science,History,none,100.0,0,8,17.7,141.6,80.0,92.02,4,1,0,1,stuck,0.2,none,maintain_current_pace
S_C_276,C,6,Social Science,History,none,100.0,0,8,27.8,222.4,67.6,17.39,0,4,0,5,stuck,0.324,conceptual_misunderstanding,assign_worked_examples
S_C_277,C,6,Social Science,History,none,100.0,0,1,76.8,76.8,85.2,0.0,0,4,0,3,insufficient_data,0.148,none,maintain_current_pace
S_C_278,C,6,Social Science,History,none,100.0,0,1,41.9,41.9,66.1,0.0,3,5,0,3,insufficient_data,0.339,conceptual_misunderstanding,assign_worked_examples
S_C_279,C,6,Social Science,History,none,100.0,0,5,58.2,291.0,69.9,34.97,5,1,0,2,declining,0.301,conceptual_misunderstanding,assign_worked_examples
S_C_280,C,6,Social Science,History,none,100.0,0,3,59.7,179.1,74.3,19.56,0,2,0,4,stuck,0.257,none,maintain_current_pace
S_C_281,C,6,Social Science,Geography,History,46.5,4,2,71.9,143.8,61.0,48.63,5,3,0,1,declining,0.39,prerequisite_gap,revisit_prerequisite_topic
S_C_282,C,6,Social Science,Geography,History,86.2,77,7,53.1,371.7,96.3,73.23,4,3,0,4,stuck,0.037,none,maintain_current_pace
S_C_283,C,6,Social Science,Geography,History,87.8,61,8,53.7,429.6,67.4,39.09,6,4,0,2,stuck,0.326,forgetting,schedule_revision_session
S_C_284,C,6,Social Science,Geography,History,52.9,79,1,32.6,32.6,30.5,0.0,5,0,1,5,insufficient_data,0.695,prerequisite_gap,revisit_prerequisite_topic
S_C_285,C,6,Social Science,Geography,History,74.1,9,5,27.3,136.5,42.9,92.29,0,2,0,4,declining,0.571,unstable_understanding,spaced_repetition_practice
S_C_286,C,6,Social Science,Geography,History,62.9,88,4,16.3,65.2,48.6,2.98,1,4,0,1,stuck,0.514,forgetting,schedule_revision_session
S_C_287,C,6,Social Science,Geography,History,56.5,32,4,55.0,220.0,29.0,53.54,7,2,1,2,stuck,0.71,conceptual_misunderstanding,assign_worked_examples
S_C_288,C,6,Social Science,Geography,History,62.0,1,4,25.9,103.6,69.5,109.2,3,4,0,4,declining,0.305,unstable_understanding,spaced_repetition_practice
S_C_289,C,6,Social Science,Geography,History,41.0,11,7,5.0,35.0,18.3,23.95,8,5,0,2,stuck,0.817,prerequisite_gap,revisit_prerequisite_topic
S_C_290,C,6,Social Science,Geography,History,51.3,35,7,54.1,378.7,55.8,31.95,1,3,0,5,stuck,0.442,prerequisite_gap,revisit_prerequisite_topic
S_C_291,C,6,Social Science,Civics,Geography,48.8,80,1,21.2,21.2,58.4,0.0,1,1,0,5,insufficient_data,0.416,prerequisite_gap,revisit_prerequisite_topic
S_C_292,C,6,Social Science,Civics,Geography,78.0,67,2,32.1,64.2,58.0,21.09,3,0,0,5,declining,0.42,forgetting,schedule_revision_session
S_C_293,C,6,Social Science,Civics,Geography,53.4,29,5,5.0,25.0,46.8,132.28,1,2,1,2,stuck,0.532,prerequisite_gap,revisit_prerequisite_topic
S_C_294,C,6,Social Science,Civics,Geography,59.9,34,3,14.6,43.8,17.2,11.62,5,4,1,2,stuck,0.828,conceptual_misunderstanding,assign_worked_examples
S_C_295,C,6,Social Science,Civics,Geography,76.8,7,2,48.9,97.8,83.2,5.19,4,0,0,1,improving,0.168,none,maintain_current_pace
S_C_296,C,6,Social Science,Civics,Geography,56.8,26,4,59.3,237.2,83.1,17.28,3,0,0,2,stuck,0.169,none,maintain_current_pace
S_C_297,C,6,Social Science,Civics,Geography,64.2,8,5,27.1,135.5,76.0,64.04,5,4,0,5,improving,0.24,none,maintain_current_pace
S_C_298,C,6,Social Science,Civics,Geography,62.0,39,6,24.2,145.2,73.0,27.27,8,5,0,2,stuck,0.27,none,maintain_current_pace
S_C_299,C,6,Social Science,Civics,Geography,55.3,53,5,28.5,142.5,52.7,29.05,1,0,1,1,stuck,0.473,forgetting,schedule_revision_session
S_C_300,C,6,Social Science,Civics,Geography,88.0,83,7,14.5,101.5,71.0,51.35,4,1,0,6,stuck,0.29,none,maintain_current_pace
S_C_301,C,6,Social Science,Economics,Civics,77.9,54,3,56.7,170.1,71.5,21.02,6,1,0,6,declining,0.285,none,maintain_current_pace
S_C_302,C,6,Social Science,Economics,Civics,68.9,73,7,5.0,35.0,66.5,49.75,5,4,0,2,stuck,0.335,forgetting,schedule_revision_session
S_C_303,C,6,Social Science,Economics,Civics,82.7,82,6,69.4,416.4,45.2,82.62,7,2,1,5,improving,0.548,conceptual_misunderstanding,assign_worked_examples
S_C_304,C,6,Social Science,Economics,Civics,70.7,64,3,34.6,103.8,73.7,4.31,5,1,0,6,stuck,0.263,none,maintain_current_pace
S_C_305,C,6,Social Science,Economics,Civics,57.1,6,6,21.7,130.2,40.3,35.29,0,3,0,5,declining,0.597,unstable_understanding,spaced_repetition_practice
S_C_306,C,6,Social Science,Economics,Civics,93.3,24,5,42.9,214.5,100.0,28.51,6,5,0,5,stuck,0.0,none,maintain_current_pace
S_C_307,C,6,Social Science,Economics,Civics,67.1,75,1,33.5,33.5,61.6,0.0,8,5,0,5,insufficient_data,0.384,forgetting,schedule_revision_session
S_C_308,C,6,Social Science,Economics,Civics,42.8,89,5,34.2,171.0,50.4,68.58,3,4,1,5,stuck,0.496,prerequisite_gap,revisit_prerequisite_topic
S_C_309,C,6,Social Science,Economics,Civics,40.5,49,6,33.4,200.4,9.2,27.5,2,1,1,1,stuck,0.908,prerequisite_gap,revisit_prerequisite_topic
S_C_310,C,6,Social Science,Economics,Civics,57.0,12,2,50.4,100.8,27.6,0.1,4,3,1,3,stuck,0.724,low_engagement,increase_interactive_activities
S_C_311,C,6,Social Science,Political Science,Economics,52.1,11,1,11.5,11.5,54.3,0.0,5,0,1,6,insufficient_data,0.457,prerequisite_gap,revisit_prerequisite_topic
S_C_312,C,6,Social Science,Political Science,Economics,59.7,76,6,116.0,696.0,55.4,53.97,0,2,0,2,stuck,0.446,cognitive_overload,break_topic_into_subtasks
S_C_313,C,6,Social Science,Political Science,Economics,48.0,40,8,47.8,382.4,59.4,31.0,6,3,0,1,stuck,0.406,prerequisite_gap,revisit_prerequisite_topic
S_C_314,C,6,Social Science,Political Science,Economics,66.9,66,7,17.0,119.0,69.1,105.64,5,5,0,6,improving,0.309,unstable_understanding,spaced_repetition_practice
S_C_315,C,6,Social Science,Political Science,Economics,50.7,21,3,31.5,94.5,46.2,53.0,3,1,0,2,improving,0.538,prerequisite_gap,revisit_prerequisite_topic
S_C_316,C,6,Social Science,Political Science,Economics,99.2,66,6,48.9,293.4,57.9,40.05,6,2,0,3,stuck,0.421,conceptual_misunderstanding,assign_worked_examples
S_C_317,C,6,Social Science,Political Science,Economics,62.1,71,4,15.4,61.6,60.7,24.59,1,1,0,3,stuck,0.393,unstable_understanding,spaced_repetition_practice
S_C_318,C,6,Social Science,Political Science,Economics,57.1,62,6,27.2,163.2,74.6,42.83,7,2,0,1,stuck,0.254,none,maintain_current_pace
S_C_319,C,6,Social Science,Political Science,Economics,52.0,88,2,29.3,58.6,41.6,24.78,2,3,1,1,improving,0.584,prerequisite_gap,revisit_prerequisite_topic
S_C_320,C,6,Social Science,Political Science,Economics,75.9,79,8,5.0,40.0,54.7,26.45,6,3,1,4,stuck,0.453,guessing,enforce_reflection_before_submit
S_C_321,C,7,Maths,Arithmetic,none,100.0,0,4,46.3,185.2,81.7,29.35,2,0,0,1,stuck,0.183,none,maintain_current_pace
S_C_322,C,7,Maths,Arithmetic,none,100.0,0,7,74.3,520.1,86.1,114.98,2,1,0,5,improving,0.139,none,maintain_current_pace
S_C_323,C,7,Maths,Arithmetic,none,100.0,0,5,37.6,188.0,53.5,55.42,8,2,1,6,stuck,0.465,conceptual_misunderstanding,assign_worked_examples
S_C_324,C,7,Maths,Arithmetic,none,100.0,0,1,39.2,39.2,100.0,0.0,8,0,0,3,insufficient_data,0.0,none,maintain_current_pace
S_C_325,C,7,Maths,Arithmetic,none,100.0,0,1,39.5,39.5,70.4,0.0,5,1,0,4,insufficient_data,0.296,none,maintain_current_pace
S_C_326,C,7,Maths,Arithmetic,none,100.0,0,4,37.4,149.6,58.1,247.91,5,2,0,3,declining,0.419,conceptual_misunderstanding,assign_worked_examples
S_C_327,C,7,Maths,Arithmetic,none,100.0,0,7,40.1,280.7,90.1,58.77,6,5,0,6,stuck,0.099,none,maintain_current_pace
S_C_328,C,7,Maths,Arithmetic,none,100.0,0,3,27.2,81.6,80.1,46.43,4,4,0,5,improving,0.199,none,maintain_current_pace
S_C_329,C,7,Maths,Arithmetic,none,100.0,0,2,12.8,25.6,98.0,7.94,5,3,0,4,declining,0.02,none,maintain_current_pace
S_C_330,C,7,Maths,Arithmetic,none,100.0,0,3,5.0,15.0,84.7,85.17,5,2,0,6,improving,0.153,none,maintain_current_pace
S_C_331,C,7,Maths,Algebra,Arithmetic,85.8,85,4,6.2,24.8,44.3,33.19,1,1,0,4,improving,0.557,guessing,enforce_reflection_before_submit
S_C_332,C,7,Maths,Algebra,Arithmetic,45.9,34,4,57.5,230.0,45.1,38.73,7,4,1,1,improving,0.549,prerequisite_gap,revisit_prerequisite_topic
S_C_333,C,7,Maths,Algebra,Arithmetic,78.5,11,2,5.0,10.0,63.9,8.49,2,4,0,6,declining,0.361,conceptual_misunderstanding,assign_worked_examples
S_C_334,C,7,Maths,Algebra,Arithmetic,63.8,89,5,21.6,108.0,85.5,23.8,2,4,0,6,improving,0.145,none,maintain_current_pace
S_C_335,C,7,Maths,Algebra,Arithmetic,49.6,32,6,20.2,121.2,37.7,34.08,5,2,0,5,stuck,0.623,prerequisite_gap,revisit_prerequisite_topic
S_C_336,C,7,Maths,Algebra,Arithmetic,59.3,27,5,79.3,396.5,62.0,95.25,2,1,0,6,stuck,0.38,unstable_understanding,spaced_repetition_practice
S_C_337,C,7,Maths,Algebra,Arithmetic,85.8,79,1,35.6,35.6,36.0,0.0,3,2,1,3,insufficient_data,0.64,forgetting,schedule_revision_session
S_C_338,C,7,Maths,Algebra,Arithmetic,67.9,60,2,67.5,135.0,84.5,60.29,4,3,0,4,improving,0.155,none,maintain_current_pace
S_C_339,C,7,Maths,Algebra,Arithmetic,90.0,30,5,20.3,101.5,66.8,7.53,5,3,0,5,stuck,0.332,conceptual_misunderstanding,assign_worked_examples
S_C_340,C,7,Maths,Algebra,Arithmetic,63.1,44,7,34.5,241.5,70.4,80.11,5,1,0,2,stuck,0.296,none,maintain_current_pace
S_C_341,C,7,Maths,Geometry,Algebra,45.7,19,6,57.7,346.2,47.2,78.81,4,3,0,5,declining,0.528,prerequisite_gap,revisit_prerequisite_topic
S_C_342,C,7,Maths,Geometry,Algebra,77.1,6,3,49.8,149.4,75.1,54.72,1,1,0,4,improving,0.249,none,maintain_current_pace
S_C_343,C,7,Maths,Geometry,Algebra,68.2,84,5,50.1,250.5,50.6,144.56,7,5,1,3,declining,0.494,conceptual_misunderstanding,assign_worked_examples
